
-------------------------------------------------------------------------------
   ROBOCOPY     ::     Robust File Copy for Windows                              
-------------------------------------------------------------------------------

  Started : Wednesday, July 19, 2023 1:18:41 AM
   Source : T:\Shares\DataExchangeSFTP_Prod\BCBSNE_Prod\FromTessellate\
     Dest : T:\Shares\DataExchangeArchive_Prod\BCBSNE\FromTessellate\

    Files : *.*
	    
  Options : *.* /S /DCOPY:DA /COPY:DAT /MOV /MINAGE:30 /R:3 /W:10 

------------------------------------------------------------------------------

	                 699	T:\Shares\DataExchangeSFTP_Prod\BCBSNE_Prod\FromTessellate\
	*EXTRA Dir        -1	T:\Shares\DataExchangeArchive_Prod\BCBSNE\FromTessellate\DATOPS8013\
	*EXTRA Dir        -1	T:\Shares\DataExchangeArchive_Prod\BCBSNE\FromTessellate\PCN\
	*EXTRA Dir        -1	T:\Shares\DataExchangeArchive_Prod\BCBSNE\FromTessellate\RAPS_Returns_2018\
	  *EXTRA File 		   7.0 m	363MR2022032827516.pdf
	  *EXTRA File 		   2.3 m	363MR2022032828119.pdf
	  *EXTRA File 		   2.3 m	363MR2022032828912.pdf
	  *EXTRA File 		  877074	363MR2022032828950_01.pdf
	  *EXTRA File 		  452237	363MR2022032829183_01.pdf
	  *EXTRA File 		  267031	363MR2022032829212.pdf
	  *EXTRA File 		  27.9 m	363MR2022032829483.pdf
	  *EXTRA File 		   2.6 m	363MR2022032832661.pdf
	  *EXTRA File 		   1.7 m	363MR2022032833601.pdf
	  *EXTRA File 		   3.1 m	363MR2022032834678.pdf
	  *EXTRA File 		   1.1 m	363MR2022032834680.pdf
	  *EXTRA File 		  256093	363MR2022032835045_01.pdf
	  *EXTRA File 		  17.3 m	363MR2022032835046.pdf
	  *EXTRA File 		   3.4 m	363MR2022032836026.pdf
	  *EXTRA File 		   1.3 m	363MR2022032836364.pdf
	  *EXTRA File 		   6.9 m	363MR2022032836370.pdf
	  *EXTRA File 		   9.9 m	363MR2022032836375.pdf
	  *EXTRA File 		  467686	363MR2022032836385.pdf
	  *EXTRA File 		   67537	363MR2022032836389.pdf
	  *EXTRA File 		   5.3 m	363MR2022032836390.pdf
	  *EXTRA File 		   5.4 m	363MR2022032836402.pdf
	  *EXTRA File 		   8.7 m	363MR2022032836516.pdf
	  *EXTRA File 		   4.4 m	363MR2022032836713.pdf
	  *EXTRA File 		  109088	363MR2022032836739.pdf
	  *EXTRA File 		  689840	363MR2022032836747.pdf
	  *EXTRA File 		 123.8 m	363MR2022032836790.pdf
	  *EXTRA File 		  144119	363MR2022032838497_01.pdf
	  *EXTRA File 		   2.0 m	363MR2022032838639.pdf
	  *EXTRA File 		   6.6 m	363MR2022032838677_01.pdf
	  *EXTRA File 		   3.8 m	363MR2022032838678.pdf
	  *EXTRA File 		   5.0 m	363MR2022032838714.pdf
	  *EXTRA File 		   4.6 m	363MR2022032839258.pdf
	  *EXTRA File 		  314870	363MR2022032840036.pdf
	  *EXTRA File 		   1.2 m	363MR2022032840039.pdf
	  *EXTRA File 		  435660	363MR2022032840058.pdf
	  *EXTRA File 		  37.3 m	363MR2022032840105.pdf
	  *EXTRA File 		   1.2 m	363MR2022032840369.pdf
	  *EXTRA File 		  33.5 m	363MR2022032840379.pdf
	  *EXTRA File 		  604778	363MR2022032840380_01.pdf
	  *EXTRA File 		  10.6 m	363MR2022032840381.pdf
	  *EXTRA File 		  177357	363MR2022032840382.pdf
	  *EXTRA File 		  633227	363MR2022032840384.pdf
	  *EXTRA File 		   1.7 m	363MR2022032840405.pdf
	  *EXTRA File 		  13.7 m	363MR2022032840456.pdf
	  *EXTRA File 		  369658	363MR2022032840461.pdf
	  *EXTRA File 		  408500	363MR2022032840463_01.pdf
	  *EXTRA File 		   8.6 m	363MR2022032842248_01.pdf
	  *EXTRA File 		  20.8 m	363MR2022032842249.pdf
	  *EXTRA File 		   6.7 m	363MR2022032842382_01.pdf
	  *EXTRA File 		   1.3 m	363MR2022032842386.pdf
	  *EXTRA File 		   4.7 m	363MR2022032842689.pdf
	  *EXTRA File 		   8.4 m	363MR2022032842690.pdf
	  *EXTRA File 		  416443	363MR2022032842696.pdf
	  *EXTRA File 		  113094	363MR2022032842709.pdf
	  *EXTRA File 		   2.4 m	363MR2022032842716.pdf
	  *EXTRA File 		  32.8 m	363MR2022032842730.pdf
	  *EXTRA File 		  10.3 m	363MR2022032842731.pdf
	  *EXTRA File 		 127.4 m	363MR2022032843945.pdf
	  *EXTRA File 		   7.6 m	363MR2022032844008.pdf
	  *EXTRA File 		   6.1 m	363MR2022032844081_01.pdf
	  *EXTRA File 		 1000926	363MR2022032844102_01.pdf
	  *EXTRA File 		  823271	363MR2022032845636_01.pdf
	  *EXTRA File 		   3.6 m	363MR2022032845926_01.pdf
	  *EXTRA File 		   1.9 m	363MR2022032848045.pdf
	  *EXTRA File 		  17.3 m	363MR2022032848605.pdf
	  *EXTRA File 		  13.8 m	363MR2022032848606.pdf
	  *EXTRA File 		  751301	363MR2022032848618.pdf
	  *EXTRA File 		  388410	363MR2022032848620.pdf
	  *EXTRA File 		   2.6 m	363MR2022032848621.pdf
	  *EXTRA File 		   2.9 m	363MR2022032848632.pdf
	  *EXTRA File 		  830854	363MR2022032848633.pdf
	  *EXTRA File 		   4.1 m	363MR2022032848637.pdf
	  *EXTRA File 		   7.3 m	363MR2022032848640.pdf
	  *EXTRA File 		  682174	363MR2022032848642.pdf
	  *EXTRA File 		  675802	363MR2022032848648.pdf
	  *EXTRA File 		  128048	363MR2022032848654_01.pdf
	  *EXTRA File 		   4.2 m	363MR2022032848675.pdf
	  *EXTRA File 		  602279	363MR2022032848677.pdf
	  *EXTRA File 		   9.9 m	363MR2022032848755.pdf
	  *EXTRA File 		  14.8 m	363MR2022032848765.pdf
	  *EXTRA File 		  687569	363MR2022032849241.pdf
	  *EXTRA File 		  261640	363MR2022032849634.pdf
	  *EXTRA File 		   1.1 m	363MR2022032850212.pdf
